기간,공장,공정코드,품명,신규분류요약,총_생산수량,총_양품수량,총_불량수량,전체_수율(%),로트별 종합수율
2026-01-06,C관(2공장),[55] 접착/ 멸균,ANW D_Dusk Beige_Dopewink 38%,1-Day_Color_Sph,5480.0,5365.0,95.0,97.9,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Alcon D_Allure Grey_W3C(APAC),1-Day_Color_Sph,4445.0,4375.0,60.0,98.43,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Alcon D_Allure Hazel_W3C(APAC),1-Day_Color_Sph,19500.0,19235.0,180.0,98.64,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Clalen D_Iris_Rosy Brown,1-Day_Color_Sph,23265.0,22975.0,250.0,98.75,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Coastal_JazzBlack(신형리드지),1-Day_Color_Sph,8780.0,8655.0,110.0,98.58,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Coastal_SoulBrown(신형리드지),1-Day_Color_Sph,3370.0,3360.0,5.0,99.7,
2026-01-06,C관(2공장),[55] 접착/ 멸균,FGC D_Jazz Black_comfi 55%,1-Day_Color_Sph,1000.0,945.0,50.0,94.5,
2026-01-06,C관(2공장),[55] 접착/ 멸균,IRIS_Jazz black(NEW),1-Day_Color_Sph,1625.0,1595.0,25.0,98.15,
2026-01-06,C관(2공장),[55] 접착/ 멸균,IRIS_LATIN(NEW),1-Day_Color_Sph,3990.0,3880.0,100.0,97.24,
2026-01-06,C관(2공장),[55] 접착/ 멸균,IRIS_Soul Brown(NEW),1-Day_Color_Sph,12905.0,11990.0,900.0,92.91,
2026-01-06,C관(2공장),[55] 접착/ 멸균,JEWEL MOON D_Emerald Moon_55%,1-Day_Color_Sph,1240.0,1220.0,15.0,98.39,
2026-01-06,C관(2공장),[55] 접착/ 멸균,JEWEL MOON D_Pearl Moon_55%,1-Day_Color_Sph,1000.0,980.0,20.0,98.0,
2026-01-06,C관(2공장),[55] 접착/ 멸균,JEWEL MOON D_Sapphire Moon_55%,1-Day_Color_Sph,2270.0,2235.0,35.0,98.46,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Layala_Alicia Brown,1-Day_Color_Sph,14510.0,14225.0,245.0,98.04,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Layala_Jazz Black,1-Day_Color_Sph,10285.0,10165.0,95.0,98.83,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D_Brown Bunny_55% UV,1-Day_Color_Sph,6485.0,6330.0,145.0,97.61,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D_Bubble Blue_55% UV,1-Day_Color_Sph,510.0,510.0,0.0,100.0,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D_Choco Ribbon_55% UV 14.2,1-Day_Color_Sph,92845.0,91245.0,1485.0,98.28,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D_Date Topaz_38% UV,1-Day_Color_Sph,1330.0,1230.0,100.0,92.48,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D_Moon Melt Brown_55%_14.5 UV,1-Day_Color_Sph,11265.0,11080.0,155.0,98.36,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D_Sakura Smore_55% UV,1-Day_Color_Sph,3025.0,2930.0,95.0,96.86,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D_Star Glow_55%_14.5 UV,1-Day_Color_Sph,4185.0,4145.0,30.0,99.04,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D_Sugar Ribbon_55% UV 14.2,1-Day_Color_Sph,115050.0,110371.0,4529.0,95.93,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D_ZUNDA MOCHI_55% UV,1-Day_Color_Sph,4670.0,4580.0,90.0,98.07,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA_BROWN MANEGE,1-Day_Color_Sph,1685.0,1580.0,95.0,93.77,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA_KEOPI BROWN,1-Day_Color_Sph,3790.0,2606.0,1184.0,68.76,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA_Lemonade_55%_1-DAY,1-Day_Color_Sph,1280.0,1265.0,15.0,98.83,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA_Matcha Latte_55%_1-DAY,1-Day_Color_Sph,1785.0,1735.0,45.0,97.2,
2026-01-06,C관(2공장),[55] 접착/ 멸균,REAL SOME CHOCO(NOBLE MYSTIC),1-Day_Color_Sph,25850.0,25585.0,245.0,98.97,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Sincere D_Air Beige_ITFA_38% UV,1-Day_Color_Sph,300.0,265.0,30.0,88.33,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Sincere D_Dolly Brown_ITFA_UV_38% 14.5,1-Day_Color_Sph,4285.0,4195.0,80.0,97.9,
2026-01-06,C관(2공장),[55] 접착/ 멸균,sincere_Sirius Misty_1-Day 38%,1-Day_Color_Sph,4780.0,3403.0,1372.0,71.19,
2026-01-06,C관(2공장),[55] 접착/ 멸균,ANW D Toric_T1-A OvE_CP-0.75_UV,1-Day_Color_Toric,710.0,685.0,20.0,96.48,
2026-01-06,C관(2공장),[55] 접착/ 멸균,ANW D Toric_T1-B OvE_CP-1.25_UV,1-Day_Color_Toric,965.0,935.0,25.0,96.89,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D Toric CP-0.75_Dazzle Gray_55% UV,1-Day_Color_Toric,1620.0,1570.0,50.0,96.91,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D Toric CP-1.25_Dazzle Gray_55% UV,1-Day_Color_Toric,2175.0,2135.0,35.0,98.16,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-0.75 Brown Bunny_55% UV,1-Day_Color_Toric,2675.0,2645.0,30.0,98.88,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,1-Day_Color_Toric,31800.0,30379.0,1366.0,95.53,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-0.75 TOPARDS Baby Espresso_55%_UV,1-Day_Color_Toric,1500.0,1148.0,347.0,76.53,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-1.25 Brown Bunny_55% UV,1-Day_Color_Toric,2855.0,2780.0,70.0,97.37,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-1.25 Coffee Jelly_55% UV,1-Day_Color_Toric,15210.0,15060.0,135.0,99.01,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-1.25 Dollish Gray_55% UV,1-Day_Color_Toric,3280.0,3235.0,40.0,98.63,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-1.25 TOPARDS Baby Espresso_55%_UV,1-Day_Color_Toric,12535.0,11254.0,1266.0,89.78,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA_Strawberry Quartz CP-0.75 Toric_UV,1-Day_Color_Toric,3995.0,3950.0,40.0,98.87,
2026-01-06,C관(2공장),[55] 접착/ 멸균,PIA_Strawberry Quartz CP-1.25 Toric_UV,1-Day_Color_Toric,10105.0,9570.0,510.0,94.71,
2026-01-06,C관(2공장),[55] 접착/ 멸균,1-DAY(OPTIC CENTER),1-Day_Sph,9265.0,9115.0,130.0,98.38,
2026-01-06,C관(2공장),[55] 접착/ 멸균,1-Day_58(NEW),1-Day_Sph,9370.0,9085.0,260.0,96.96,
2026-01-06,C관(2공장),[55] 접착/ 멸균,1-Day_Contakt-HA,1-Day_Sph,11345.0,11160.0,160.0,98.37,
2026-01-06,C관(2공장),[55] 접착/ 멸균,1-day_58_Kontaktni-HA,1-Day_Sph,13155.0,12730.0,400.0,96.77,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Metha D_FML_55%,1-Day_Sph,12255.0,12095.0,140.0,98.69,
2026-01-06,C관(2공장),[55] 접착/ 멸균,Metha_Daily,1-Day_Sph,4450.0,4410.0,30.0,99.1,
2026-01-06,C관(2공장),[80] 누수/규격검사,(NEW)1-Day_iris_Blue Moon,1-Day_Color_Sph,4090.0,4080.0,10.0,99.76,74.15
2026-01-06,C관(2공장),[80] 누수/규격검사,(NEW)1-Day_iris_Suzy Brown,1-Day_Color_Sph,1990.0,1980.0,10.0,99.5,90.29
2026-01-06,C관(2공장),[80] 누수/규격검사,(NEW)1-Day_iris_Suzy Gray,1-Day_Color_Sph,22970.0,22860.0,110.0,99.52,87.24
2026-01-06,C관(2공장),[80] 누수/규격검사,(NEW)ALICIA BROWN(근시),1-Day_Color_Sph,27660.0,27445.0,115.0,99.22,87.37
2026-01-06,C관(2공장),[80] 누수/규격검사,1-Day_iris_Blue Moon,1-Day_Color_Sph,19130.0,19100.0,30.0,99.84,85.02
2026-01-06,C관(2공장),[80] 누수/규격검사,1-Day_iris_JazzBlack,1-Day_Color_Sph,2175.0,2175.0,0.0,100.0,88.59
2026-01-06,C관(2공장),[80] 누수/규격검사,1-Day_iris_Latin,1-Day_Color_Sph,4905.0,4900.0,5.0,99.9,95.4
2026-01-06,C관(2공장),[80] 누수/규격검사,1-Day_iris_Rhapsody,1-Day_Color_Sph,18070.0,17995.0,75.0,99.58,85.18
2026-01-06,C관(2공장),[80] 누수/규격검사,1-Day_iris_SoulBrown,1-Day_Color_Sph,24590.0,24545.0,45.0,99.82,87.51
2026-01-06,C관(2공장),[80] 누수/규격검사,1-Day_iris_Suzy Brown,1-Day_Color_Sph,15515.0,15460.0,55.0,99.65,90.05
2026-01-06,C관(2공장),[80] 누수/규격검사,1-Day_iris_Suzy Gray,1-Day_Color_Sph,1975.0,1955.0,20.0,98.99,89.15
2026-01-06,C관(2공장),[80] 누수/규격검사,AKMA REAL FIT 3 Gray,1-Day_Color_Sph,31870.0,31780.0,90.0,99.72,90.54
2026-01-06,C관(2공장),[80] 누수/규격검사,ANW D_Bitter Brown_Dopewink 38%,1-Day_Color_Sph,525.0,525.0,0.0,100.0,92.76
2026-01-06,C관(2공장),[80] 누수/규격검사,ANW D_Dusk Beige_Dopewink 38%,1-Day_Color_Sph,5365.0,5300.0,25.0,98.79,96.45
2026-01-06,C관(2공장),[80] 누수/규격검사,Alcon D_Allure Grey_W3C(APAC),1-Day_Color_Sph,1710.0,1695.0,15.0,99.12,69.98
2026-01-06,C관(2공장),[80] 누수/규격검사,Alcon D_Allure Hazel_W3C(APAC),1-Day_Color_Sph,7825.0,7770.0,55.0,99.3,98.43
2026-01-06,C관(2공장),[80] 누수/규격검사,Clalen D_Iris_Rosy Brown,1-Day_Color_Sph,31305.0,31245.0,60.0,99.81,83.63
2026-01-06,C관(2공장),[80] 누수/규격검사,Coastal_JazzBlack(신형리드지),1-Day_Color_Sph,8655.0,8625.0,30.0,99.65,91.54
2026-01-06,C관(2공장),[80] 누수/규격검사,Coastal_SoulBrown(신형리드지),1-Day_Color_Sph,3360.0,3350.0,10.0,99.7,99.32
2026-01-06,C관(2공장),[80] 누수/규격검사,FGC D_Jazz Black_comfi 55%,1-Day_Color_Sph,945.0,940.0,5.0,99.47,94.05
2026-01-06,C관(2공장),[80] 누수/규격검사,IRIS_Jazz black(NEW),1-Day_Color_Sph,2330.0,2320.0,10.0,99.57,89.49
2026-01-06,C관(2공장),[80] 누수/규격검사,IRIS_LATIN(NEW),1-Day_Color_Sph,6895.0,6870.0,25.0,99.64,92.87
2026-01-06,C관(2공장),[80] 누수/규격검사,IRIS_Soul Brown(NEW),1-Day_Color_Sph,21120.0,21070.0,50.0,99.76,97.2
2026-01-06,C관(2공장),[80] 누수/규격검사,JEWEL MOON D_Emerald Moon_55%,1-Day_Color_Sph,4170.0,4140.0,30.0,99.28,97.58
2026-01-06,C관(2공장),[80] 누수/규격검사,JEWEL MOON D_Pearl Moon_55%,1-Day_Color_Sph,980.0,980.0,0.0,100.0,98.0
2026-01-06,C관(2공장),[80] 누수/규격검사,JEWEL MOON D_Sapphire Moon_55%,1-Day_Color_Sph,3935.0,3915.0,20.0,99.49,97.1
2026-01-06,C관(2공장),[80] 누수/규격검사,JEWEL MOON D_Sunstone Moon_55%,1-Day_Color_Sph,1405.0,1400.0,5.0,99.64,98.18
2026-01-06,C관(2공장),[80] 누수/규격검사,JEWEL MOON D_Topaz Moon_55%,1-Day_Color_Sph,2570.0,2570.0,0.0,100.0,98.39
2026-01-06,C관(2공장),[80] 누수/규격검사,Layala_Alicia Brown,1-Day_Color_Sph,14225.0,14165.0,60.0,99.58,88.83
2026-01-06,C관(2공장),[80] 누수/규격검사,Layala_Jazz Black,1-Day_Color_Sph,14540.0,14445.0,95.0,99.35,86.76
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Brown Bunny_55% UV,1-Day_Color_Sph,6100.0,6055.0,45.0,99.26,96.75
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Choco Ribbon_55% UV 14.2,1-Day_Color_Sph,80565.0,80290.0,275.0,99.66,78.38
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Coffee Jelly_55% UV,1-Day_Color_Sph,2830.0,2820.0,10.0,99.65,98.7
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Date Topaz_38% UV,1-Day_Color_Sph,1230.0,1220.0,10.0,99.19,90.96
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Dorayaki_55% UV,1-Day_Color_Sph,605.0,595.0,10.0,98.35,95.66
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Melty Butter_55%_14.5 UV,1-Day_Color_Sph,1445.0,1435.0,10.0,99.31,97.35
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Melty Mist_55% UV,1-Day_Color_Sph,1465.0,1460.0,5.0,99.66,98.25
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Moon Melt Brown_55%_14.5 UV,1-Day_Color_Sph,6360.0,6325.0,35.0,99.45,75.13
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Oolong Tea_55% UV,1-Day_Color_Sph,3945.0,3910.0,35.0,99.11,97.03
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Pink Bomb_55%_14.5 UV,1-Day_Color_Sph,4640.0,4610.0,30.0,99.35,96.92
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Star Glow_55%_14.5 UV,1-Day_Color_Sph,2660.0,2650.0,10.0,99.62,82.4
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_Sugar Ribbon_55% UV 14.2,1-Day_Color_Sph,82800.0,82490.0,310.0,99.63,86.58
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D_ZUNDA MOCHI_55% UV,1-Day_Color_Sph,7475.0,7415.0,60.0,99.2,96.78
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA_1D 55% YakisobaPan_1T,1-Day_Color_Sph,1305.0,1290.0,15.0,98.85,96.92
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA_BROWN MANEGE,1-Day_Color_Sph,660.0,650.0,10.0,98.48,94.75
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA_Cappuccino_55%_1-DAY,1-Day_Color_Sph,945.0,930.0,15.0,98.41,96.57
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA_Lemonade_55%_1-DAY,1-Day_Color_Sph,3360.0,3340.0,20.0,99.4,97.01
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA_MS5 Tint Brown_1T,1-Day_Color_Sph,2810.0,2790.0,20.0,99.29,96.84
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA_Matcha Latte_55%_1-DAY,1-Day_Color_Sph,1935.0,1905.0,30.0,98.45,95.73
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA_SMOKEY BEIGE_1D_55%,1-Day_Color_Sph,1640.0,1620.0,20.0,98.78,96.66
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA_Sheer Black_55%_1-DAY,1-Day_Color_Sph,2280.0,2245.0,35.0,98.46,94.6
2026-01-06,C관(2공장),[80] 누수/규격검사,REAL SOME CHOCO(NOBLE MYSTIC),1-Day_Color_Sph,25585.0,25510.0,75.0,99.71,82.21
2026-01-06,C관(2공장),[80] 누수/규격검사,Rina_Choco Brown_1-Day,1-Day_Color_Sph,2150.0,2140.0,10.0,99.53,96.89
2026-01-06,C관(2공장),[80] 누수/규격검사,Rina_Crystal Gray_1-Day,1-Day_Color_Sph,1855.0,1850.0,5.0,99.73,98.88
2026-01-06,C관(2공장),[80] 누수/규격검사,Sincere D_Air Beige_ITFA_38% UV,1-Day_Color_Sph,265.0,265.0,0.0,100.0,88.33
2026-01-06,C관(2공장),[80] 누수/규격검사,ANW D Toric_T1-A OvE_CP-0.75_UV,1-Day_Color_Toric,685.0,670.0,15.0,97.81,94.23
2026-01-06,C관(2공장),[80] 누수/규격검사,ANW D Toric_T1-B OvE_CP-1.25_UV,1-Day_Color_Toric,935.0,930.0,5.0,99.47,95.98
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D Toric_CP-0.75 Brown Bunny_55% UV,1-Day_Color_Toric,2645.0,2630.0,15.0,99.43,76.61
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,1-Day_Color_Toric,28625.0,28485.0,140.0,99.51,74.98
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D Toric_CP-1.25 Brown Bunny_55% UV,1-Day_Color_Toric,2780.0,2780.0,0.0,100.0,81.62
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D Toric_CP-1.25 Coffee Jelly_55% UV,1-Day_Color_Toric,13985.0,13835.0,90.0,98.93,88.29
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D Toric_CP-1.25 Dollish Gray_55% UV,1-Day_Color_Toric,3235.0,3225.0,10.0,99.69,80.62
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA D Toric_CP-1.25 TOPARDS Baby Espresso_55%_UV,1-Day_Color_Toric,3405.0,3390.0,15.0,99.56,84.4
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA_Strawberry Quartz CP-0.75 Toric_UV,1-Day_Color_Toric,3950.0,3925.0,25.0,99.37,79.76
2026-01-06,C관(2공장),[80] 누수/규격검사,PIA_Strawberry Quartz CP-1.25 Toric_UV,1-Day_Color_Toric,4835.0,4815.0,20.0,99.59,74.85
2026-01-06,C관(2공장),[80] 누수/규격검사,1-DAY(OPTIC CENTER),1-Day_Sph,10920.0,10880.0,40.0,99.63,89.73
2026-01-06,C관(2공장),[80] 누수/규격검사,1-Day_58(NEW),1-Day_Sph,11305.0,10960.0,35.0,96.95,94.09
2026-01-06,C관(2공장),[80] 누수/규격검사,1-Day_Contakt-HA,1-Day_Sph,11160.0,11095.0,65.0,99.42,79.83
2026-01-06,C관(2공장),[80] 누수/규격검사,1-day_58_Kontaktni-HA,1-Day_Sph,9785.0,9745.0,40.0,99.59,96.1
2026-01-06,C관(2공장),[80] 누수/규격검사,Metha D_FML_55%,1-Day_Sph,12095.0,12025.0,70.0,99.42,98.01
2026-01-06,C관(2공장),[80] 누수/규격검사,Metha_Daily,1-Day_Sph,4410.0,4405.0,5.0,99.89,98.88
2026-01-06,S관(3공장),[10] 사출조립,Sincere D_Clear_38%,1-Day_Sph,16474.0,16474.0,0.0,100.0,
2026-01-06,S관(3공장),[10] 사출조립,Clalen O2O2 D_Deep Black_45%,Si_1-Day_Color_Sph,32632.0,28580.0,4052.0,87.58,
2026-01-06,S관(3공장),[10] 사출조립,Clalen O2O2 D_Lake Gray_45%,Si_1-Day_Color_Sph,33128.0,33128.0,0.0,100.0,
2026-01-06,S관(3공장),[10] 사출조립,O2O2_Multifocal_K2_SMDH_OPHTALMIC,Si_1-Day_M/F,2677.0,2677.0,0.0,100.0,
2026-01-06,S관(3공장),[10] 사출조립,O2O2 Spherical_K2-SMDH_OPHTALMIC,Si_1-Day_Sph,42793.0,42793.0,0.0,100.0,
2026-01-06,S관(3공장),[10] 사출조립,O2O2 D_Toric_SMDH,Si_1-Day_Toric,6000.0,6000.0,0.0,100.0,
2026-01-06,S관(3공장),[20] 분리,Clalen O2O2 D_Deep Black_45%,Si_1-Day_Color_Sph,5755.0,3840.0,1915.0,66.72,
2026-01-06,S관(3공장),[20] 분리,Clalen O2O2 D_Lake Gray_45%,Si_1-Day_Color_Sph,13510.0,8249.0,5261.0,61.06,
2026-01-06,S관(3공장),[20] 분리,Clalen O2O2 D_Mute Brown_45%,Si_1-Day_Color_Sph,20701.0,14536.0,6165.0,70.22,
2026-01-06,S관(3공장),[20] 분리,O2O2_Multifocal_K2_SMDH_OPHTALMIC,Si_1-Day_M/F,2677.0,2000.0,677.0,74.71,
2026-01-06,S관(3공장),[20] 분리,O2O2 Spherical_K2-SMDH_OPHTALMIC,Si_1-Day_Sph,53868.0,41451.0,12417.0,76.95,
2026-01-06,S관(3공장),[20] 분리,O2O2 D_Toric_SMDH,Si_1-Day_Toric,6000.0,6000.0,0.0,100.0,
2026-01-06,S관(3공장),[20] 분리,O2O2 M_Mysti Gray EX,Si_FRP_Color_Sph,3627.0,2173.0,1454.0,59.91,
2026-01-06,S관(3공장),[20] 분리,O2O2 M_Natural Brown EX,Si_FRP_Color_Sph,1563.0,914.0,649.0,58.48,
2026-01-06,S관(3공장),[45] 하이드레이션/전면검사,Clalen D_Pink Tulip Brown,1-Day_Color_Sph,35433.0,35258.0,175.0,99.51,
2026-01-06,S관(3공장),[45] 하이드레이션/전면검사,JEWEL MOON D_Ice gray Moon,1-Day_Color_Sph,6344.0,6325.0,19.0,99.7,
2026-01-06,S관(3공장),[45] 하이드레이션/전면검사,Clalen oneday A(O2 Edition),1-Day_Sph,15260.0,15218.0,42.0,99.72,
2026-01-06,S관(3공장),[45] 하이드레이션/전면검사,sincere Natural 1day,1-Day_Sph,1174.0,1169.0,5.0,99.57,
2026-01-06,S관(3공장),[45] 하이드레이션/전면검사,Clalen O2O2 D_Deep Black_45%,Si_1-Day_Color_Sph,1987.0,1977.0,10.0,99.5,
2026-01-06,S관(3공장),[45] 하이드레이션/전면검사,Clalen O2O2 D_Lake Gray_45%,Si_1-Day_Color_Sph,19151.0,19113.0,38.0,99.8,
2026-01-06,S관(3공장),[45] 하이드레이션/전면검사,O2O2 Spherical_K2-SMDH_WHITE_OPHTALMIC,Si_1-Day_Sph,85997.0,85691.0,306.0,99.64,
2026-01-06,S관(3공장),[45] 하이드레이션/전면검사,O2O2 D_Toric_SMDH_WHITE,Si_1-Day_Toric,6000.0,6000.0,0.0,100.0,
2026-01-06,S관(3공장),[55] 접착/ 멸균,Clalen D_Pink Tulip Brown,1-Day_Color_Sph,12980.0,4429.0,8546.0,34.12,
2026-01-06,S관(3공장),[55] 접착/ 멸균,Clalen oneday A(O2 Edition),1-Day_Sph,7342.0,7135.0,207.0,97.18,
2026-01-06,S관(3공장),[55] 접착/ 멸균,sincere Natural 1day,1-Day_Sph,5311.0,5145.0,166.0,96.87,
2026-01-06,S관(3공장),[55] 접착/ 멸균,Clalen O2O2 D_Deep Black_45%,Si_1-Day_Color_Sph,10358.0,9615.0,738.0,92.83,
2026-01-06,S관(3공장),[55] 접착/ 멸균,Clalen O2O2 D_Lake Gray_45%,Si_1-Day_Color_Sph,32677.0,31445.0,1212.0,96.23,
2026-01-06,S관(3공장),[55] 접착/ 멸균,Clalen O2O2 D_Mute Brown_45%,Si_1-Day_Color_Sph,800.0,775.0,25.0,96.88,
2026-01-06,S관(3공장),[55] 접착/ 멸균,O2O2 Spherical_K2-SMDH_WHITE_OPHTALMIC,Si_1-Day_Sph,63886.0,48704.0,15132.0,76.24,
2026-01-06,S관(3공장),[55] 접착/ 멸균,O2O2 D_Toric_SMDH_WHITE,Si_1-Day_Toric,100.0,0.0,100.0,0.0,
2026-01-06,S관(3공장),[80] 누수/규격검사,Clalen D_Pink Tulip Brown,1-Day_Color_Sph,10210.0,10195.0,15.0,99.85,96.38
2026-01-06,S관(3공장),[80] 누수/규격검사,Clalen oneday A(O2 Edition),1-Day_Sph,1740.0,1740.0,0.0,100.0,99.89
2026-01-06,S관(3공장),[80] 누수/규격검사,sincere Natural 1day,1-Day_Sph,8180.0,8075.0,105.0,98.72,95.75
2026-01-06,S관(3공장),[80] 누수/규격검사,Clalen O2O2 D_Deep Black_45%,Si_1-Day_Color_Sph,6750.0,6730.0,20.0,99.7,95.67
2026-01-06,S관(3공장),[80] 누수/규격검사,Clalen O2O2 D_Lake Gray_45%,Si_1-Day_Color_Sph,29345.0,29305.0,40.0,99.86,96.01
2026-01-06,S관(3공장),[80] 누수/규격검사,Clalen O2O2 D_Mute Brown_45%,Si_1-Day_Color_Sph,775.0,775.0,0.0,100.0,96.88
2026-01-06,S관(3공장),[80] 누수/규격검사,O2O2 Spherical_K2-SMDH_WHITE_OPHTALMIC,Si_1-Day_Sph,18570.0,18500.0,70.0,99.62,97.3
2026-01-07,A관(1공장),[10] 사출조립,1-Day_Metha,1-Day_Sph,35208.0,34668.0,380.0,98.47,
2026-01-07,A관(1공장),[10] 사출조립,1-day_58_Kontaktni-HA,1-Day_Sph,193627.0,192491.0,496.0,99.41,
2026-01-07,A관(1공장),[10] 사출조립,S43-Dry-14.5,FRP_Sph,31143.0,30983.0,0.0,99.49,
2026-01-07,A관(1공장),[10] 사출조립,S55_8.80,FRP_Sph,17353.0,15668.0,1605.0,90.29,
2026-01-07,A관(1공장),[10] 사출조립,T55_소사각,FRP_Toric,5542.0,5462.0,0.0,98.56,
2026-01-07,A관(1공장),[20] 분리,1-Day_Metha,1-Day_Sph,38147.0,34194.0,3953.0,89.64,
2026-01-07,A관(1공장),[20] 분리,S43-Dry-14.5,FRP_Sph,13935.0,10672.0,3263.0,76.58,
2026-01-07,A관(1공장),[20] 분리,T55_소사각,FRP_Toric,6148.0,2755.0,3393.0,44.81,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,CLC-10_원형,FRP_Color_Sph,500.0,500.0,0.0,100.0,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,CLC-20_원형,FRP_Color_Sph,11479.0,11479.0,0.0,100.0,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,Intensive 55_원형,FRP_Color_Sph,997.0,997.0,0.0,100.0,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,KBS-C_원형,FRP_Color_Sph,1073.0,1073.0,0.0,100.0,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,NewFusion_원형,FRP_Color_Sph,1226.0,1226.0,0.0,100.0,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,Metha_55_소사각,FRP_Sph,3178.0,3178.0,0.0,100.0,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,S55_소사각,FRP_Sph,35460.0,35460.0,0.0,100.0,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,US55-2(M)_소사각,FRP_Sph,18788.0,18788.0,0.0,100.0,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,T38_금캡,FRP_Toric,1518.0,1518.0,0.0,100.0,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,T38_금캡(UV포함),FRP_Toric,4198.0,4198.0,0.0,100.0,
2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,O2O2 M_Spherical(DK70)_K2-SMD_(소),Si_FRP_Sph,22425.0,22425.0,0.0,100.0,
2026-01-07,A관(1공장),[55] 접착/ 멸균,BELLA D_Saudi_Silent Gray 55%,1-Day_Color_Sph,520.0,500.0,20.0,96.15,
2026-01-07,A관(1공장),[55] 접착/ 멸균,BELLA D_Saudi_Siren Bronze 55%,1-Day_Color_Sph,510.0,500.0,10.0,98.04,
